voted,tory_vote,election_interest,civic_duty,party_id,ideo_lr,ideo_pc1,ideo_pc2,vote_leave,class,female,edlevel,region
1,0,2,5,Liberal Democrat,2,-0.6610799899839019,2.8016359341775603,0,-1,0,5,South East
1,0,2,3,Refused,3,2.1816025266761003,0.20111909338196804,0,2,1,4,South East
1,1,1,5,Conservative,7,2.07120324793926,-1.6415396031458203,1,2,0,4,South East
1,1,1,4,Conservative,8,0.12068652796917,0.22891662210447603,0,1,1,5,South East
1,0,1,4,Labour,5,1.01953661683007,0.572578292027584,1,1,0,4,South East
1,0,1,4,Green Party,2,-2.0240694011613103,2.48847198392383,0,2,1,3,South East
1,0,1,5,Liberal Democrat,2,-0.109201792093764,1.21743135977419,0,1,1,5,South East
1,0,1,4,None / No party/ uncommitted,5,0.15142200926886498,1.35719194761698,1,1,1,4,South East
1,0,1,4,Green Party,3,-1.53949181125507,1.44283517151263,0,1,1,5,South East
1,1,1,4,Conservative,5,-0.478342313945074,-1.99882696950885,1,1,1,0,South East
1,0,1,4,Liberal Democrat,2,-0.5174108981745821,2.29657489296805,0,1,1,4,South East
1,0,2,4,Conservative,7,-1.5731186061640599,0.546964675958304,0,1,1,5,South East
1,0,2,4,Green Party,4,0.43101729254370796,1.44340147243743,1,1,1,4,South East
1,1,1,3,Conservative,7,-1.3636054867333702,-1.1234176276186498,1,2,0,4,South East
1,1,1,4,Liberal Democrat,5,-1.2988440234543601,0.546898923796547,0,1,0,5,South East
1,1,1,4,Conservative,7,-1.07117105212499,-1.71682960291067,0,1,0,2,South East
1,0,1,4,Conservative,5,-3.6133360613019403,-0.224531890004802,0,1,0,1,South East
1,1,1,4,Conservative,6,-1.23995801143302,-1.27946471179971,1,1,1,5,South East
1,0,1,3,Labour,3,-3.81703913289025,2.20680791467957,0,1,1,4,South East
1,1,2,4,Conservative,7,2.26562508571089,-0.0531887491647105,1,-1,1,0,South East
1,0,1,4,Labour,4,0.649384616472223,-0.146521690420159,1,-1,1,4,South East
0,0,4,1,None / No party/ uncommitted,5,-1.04366554284945,1.04245228561733,0,2,0,2,South East
1,0,3,2,Labour,5,-0.557411978883141,-0.929050968774635,1,-1,1,0,South East
1,0,1,5,Labour,5,0.0192834611917195,-0.466794474393087,0,2,0,2,South East
0,0,1,4,Conservative,8,0.10417458636453802,-1.2446599493754,1,1,0,5,South East
1,1,3,2,Don`t know,6,-2.1727694661848,0.312285942023645,0,1,1,1,South East
1,0,1,5,Labour,5,-1.43979700140496,0.0678513734962635,0,2,1,4,South East
1,1,2,5,Conservative,7,-1.3043247169832701,-0.5310044148052699,1,2,0,5,South East
1,0,1,4,Labour,3,-1.39265517441023,1.45848999359498,0,1,0,4,South East
1,1,2,4,Conservative,7,-0.10330146354579499,0.5073522435016711,1,1,1,5,South East
1,0,1,4,Labour,4,0.49871967218656005,-1.0750809318463002,0,1,0,4,South East
1,0,1,5,Green Party,3,-2.39018121361924,2.9914817672882097,0,1,0,5,South East
1,1,2,5,Conservative,5,-0.23755895925374698,0.0822647835317402,0,2,1,0,South East
1,1,2,4,Conservative,7,1.4769813538119998,-0.620730377736186,1,1,1,2,South East
1,0,1,5,Labour,3,2.56693105675669,1.69445002644247,0,2,1,0,South East
0,0,3,5,Labour,0,3.33060113781874,-1.26356509847601,0,1,0,3,South East
1,0,1,4,Labour,0,1.3543630792598602,-0.947015982380854,1,2,1,2,South East
0,0,4,3,Don`t know,3,-1.6733545662037301,0.43479545012609294,0,2,0,4,South East
0,0,4,4,None / No party/ uncommitted,5,-0.462288672043504,-1.03062514263777,0,1,0,0,South East
1,0,2,5,Labour,0,-1.9087931327263898,1.6984176713894499,0,2,0,0,South East
1,1,1,4,Conservative,5,-1.4316382730901498,-1.2528012499146899,0,2,0,3,South East
1,1,1,3,Conservative,7,0.664052250929395,0.14179129106491198,0,2,0,2,South East
1,1,1,4,Conservative,8,1.76164298934292,-0.108870214192031,0,2,1,2,South East
1,1,1,4,Labour,0,1.54153928440115,-0.535747725779493,0,-1,0,3,South East
1,1,2,4,Conservative,7,-1.23819215664849,-0.32023156007471004,1,1,0,4,South East
1,1,2,4,Conservative,6,0.209924781452857,-1.5898496042507602,0,1,1,4,South East
1,1,1,1,Conservative,10,2.13339775678841,-1.99143834118249,1,1,0,3,South East
1,0,1,4,Liberal Democrat,4,-1.9651692519873203,-1.6636441987556498,0,1,0,4,South East
0,0,1,3,Conservative,7,0.29074966810582203,-1.4160563851613102,0,1,1,3,South East
1,0,3,2,United Kingdom Independence Party (UKIP),5,-0.462288672043504,-1.03062514263777,1,2,0,0,South East
1,0,1,3,Refused,6,0.464233925493556,-0.641598081378048,0,1,0,4,South East
1,1,2,4,Don`t know,5,-4.547504873871571,-1.3935609438814598,1,2,0,0,South East
0,0,3,4,Labour,5,-1.32157497983347,0.369357614941385,0,2,0,4,South East
1,0,3,3,Labour,8,1.31881260886573,-0.0740550216459878,1,2,0,0,South East
1,1,1,4,None / No party/ uncommitted,8,0.868178493888669,0.40592086751427703,1,2,0,1,South East
1,0,1,5,Labour,5,0.701175387021252,0.0419771110501408,0,2,0,3,South East
1,0,2,4,Labour,5,-0.0702362444226489,-0.565371262533386,0,2,0,1,South East
1,1,1,1,Conservative,7,-1.03786568523912,-1.9060665846449598,1,-1,0,5,South East
1,1,1,4,Conservative,6,-1.31297447172977,-0.294548516463289,0,1,0,3,South East
1,1,2,4,Conservative,7,0.056222287059189004,-2.17657549043768,0,1,0,3,South East
1,1,1,2,Conservative,7,-0.5566709943267621,-1.0223157230438,1,1,1,4,South East
1,0,2,2,Liberal Democrat,5,0.642633798201823,0.272315717114808,1,2,0,0,South East
1,0,4,3,Labour,5,0.4808039364906961,-0.0203160736175973,1,1,1,0,South East
1,0,2,4,Green Party,4,1.54449774403379,0.19123191711970702,0,-1,1,3,South East
1,1,1,3,Conservative,7,-0.9757143216289731,-1.1580956177156698,1,1,0,2,South East
1,1,1,3,Labour,6,-1.73131515467969,-0.213931792939368,0,1,0,4,South East
1,1,2,4,Conservative,7,-1.23945131346815,-1.19687168687556,1,-1,1,4,South East
1,1,2,3,Conservative,6,-1.6978465203080202,1.6140567703930802,0,1,1,3,South East
1,0,1,4,Labour,3,-1.4926025794388997,0.576761467450901,0,1,1,5,South East
1,1,1,4,Conservative,6,0.10084997723188101,0.49573432270358103,1,2,1,0,South East
1,1,1,4,Conservative,9,0.7545356570362641,-1.8595637861164498,1,1,0,5,South East
0,0,4,4,United Kingdom Independence Party (UKIP),7,1.0600871353980699,-1.4935233729288302,1,2,1,1,South East
1,0,1,5,United Kingdom Independence Party (UKIP),10,2.2557496961126,-0.258473425735058,1,2,0,0,South East
0,0,4,2,None / No party/ uncommitted,0,-1.8479498860555699,1.47171116907045,0,2,0,2,South East
0,0,2,3,None / No party/ uncommitted,5,0.555448340358311,-0.23693684415029398,1,2,0,3,South East
0,0,3,3,Conservative,5,1.0273762532281,-0.029686511031696,0,2,0,1,South East
0,0,2,4,Labour,4,1.0956638031227601,0.31409098760052,0,2,1,0,South East
1,0,2,3,Refused,5,1.0483865569370698,0.117453020172426,1,2,0,2,South East
1,0,1,5,Liberal Democrat,3,0.7415666511029699,0.196997930650067,0,1,0,4,South East
1,1,1,5,Conservative,4,1.8561060394136202,-0.0969466346379455,1,2,1,1,South East
1,0,2,4,Liberal Democrat,3,-1.2894118049018202,1.36430168012869,0,1,1,4,South East
1,1,1,4,Conservative,9,-1.13698648347041,-1.11621468529569,1,2,0,3,South East
1,0,1,3,Conservative,5,-1.95303410947826,-1.3840241892982599,0,1,1,5,South East
1,0,3,3,Labour,5,1.19405829335185,-1.7993242553293798,0,2,1,5,South East
0,0,1,5,Conservative,7,0.772289141153239,0.427452494775777,1,2,0,3,South East
0,0,3,2,United Kingdom Independence Party (UKIP),6,1.2171953853659399,0.10670969686437899,1,2,1,0,South East
1,0,3,4,Labour,5,-0.315451752598855,-0.27377436429915697,1,2,1,2,South East
1,1,3,3,Don`t know,5,2.5088361765343596,0.8536069572284991,1,2,1,0,South East
0,0,1,4,Green Party,3,-1.1670095214135001,1.74639453707739,1,2,1,3,South East
1,0,1,4,Labour,3,-0.20868385773800102,0.43823097952896795,0,1,0,4,South East
1,0,1,4,Labour,3,-1.08833618646235,1.42313772628798,0,2,0,4,South East
1,1,1,5,Conservative,6,1.86077015101124,-1.22795184254405,1,1,0,0,South East
0,0,3,3,Labour,5,1.28955603548181,0.818589483761285,1,2,0,3,South East
1,0,1,5,Conservative,6,-1.1863359436400602,-1.0821235860257299,0,1,1,5,South East
1,1,2,5,Conservative,5,0.28301228072446505,-0.46776306192792794,0,2,1,2,South East
1,1,1,4,Conservative,8,-0.9480769127082109,-1.0570397163651801,1,2,1,5,South East
0,0,3,2,None / No party/ uncommitted,5,-0.8438953932184309,1.13439526873476,0,1,0,0,South East
0,0,4,2,Liberal Democrat,5,-0.92982366758001,0.5129379981730329,0,2,1,2,South East
1,0,1,4,Green Party,3,-1.18285326457425,0.9189733722744541,0,1,0,4,South East
1,0,2,4,Labour,0,0.891538165153562,-0.085064940868017,1,-1,1,4,South East
0,0,3,3,Don`t know,5,-1.40091891389662,-0.0395405162217262,1,2,0,4,South East
1,0,1,5,Labour,3,-0.39631959072702005,0.29845447517666196,1,1,0,5,South East
1,0,2,4,Labour,5,0.114918684794484,-1.08762614914634,1,1,1,4,South East
1,1,3,3,Conservative,5,1.96026090541637,0.43787518931608704,0,2,1,2,South East
1,1,1,4,Conservative,3,-0.431833861797373,0.451822537142935,0,2,0,5,South East
1,1,1,4,Liberal Democrat,7,1.6831206915766002,-0.42157888452467407,1,2,1,0,South East
1,1,1,5,Conservative,7,1.3721350368024599,0.5667590411569721,1,2,0,4,South East
1,0,1,3,Refused,3,-0.763558289278454,2.60770987426428,0,1,0,2,South East
1,0,4,1,Labour,5,-0.0937306234352059,1.1452706918781799,0,1,0,2,South East
0,0,2,4,Labour,4,1.1957667154874498,1.20342279833966,1,2,0,2,South East
0,0,4,3,Don`t know,5,0.265603172173042,-0.381499860958284,0,2,0,0,South East
1,0,1,3,None / No party/ uncommitted,6,-3.21992979248451,1.6216560121470702,0,1,0,4,South East
0,0,1,3,None / No party/ uncommitted,5,-0.553385519875241,-0.0343159798063621,0,1,0,3,South East
1,1,2,4,Conservative,5,0.719817185117448,-0.494292915127784,0,2,1,2,South East
0,0,4,1,None / No party/ uncommitted,5,0.765166616732278,1.53871540335785,0,1,1,4,South East
1,0,2,4,Conservative,8,-1.68411936507226,3.10102177482527,1,2,1,2,South East
1,1,1,4,Conservative,7,-2.02193227270865,-0.344982134890949,1,2,1,4,South East
1,1,1,4,Liberal Democrat,5,-0.44389715401484797,-1.73228113066808,1,1,0,0,South East
1,0,4,1,Labour,8,1.3314217337291998,-0.535752344227245,1,1,1,2,South East
0,0,2,4,Conservative,5,0.395594373002388,-1.6132119263548401,1,1,0,1,South East
1,0,2,2,Liberal Democrat,5,-1.18496323531227,0.605108164374051,0,2,1,0,South East
1,0,1,1,Labour,4,-0.3396062642614961,-0.36062971476464795,0,2,1,3,South East
1,0,1,4,Labour,1,-2.24850545967581,1.01535513008538,0,1,1,4,South East
1,0,1,4,Labour,2,-3.0029238456905096,0.277464695625716,0,1,0,5,South East
1,0,3,4,Conservative,5,-1.253532099621,0.965019496914897,1,-1,0,3,South East
1,1,4,5,Conservative,5,1.6412196289208898,0.8439456367119549,1,-1,1,0,South East
1,0,1,2,Liberal Democrat,5,-0.419764982440589,0.17570292258917403,0,1,0,0,South East
1,0,1,5,Conservative,6,2.24889227188186,0.549390241461199,0,2,0,0,South East
1,0,1,5,Liberal Democrat,3,-1.47204719719553,1.5513310244249199,0,2,1,5,South East
1,0,1,4,Labour,3,-2.2998195267745696,0.67247819354074,0,1,0,3,South East
0,0,3,2,Liberal Democrat,5,0.225014570288071,-0.665414007968417,0,2,1,0,South East
1,0,1,5,None / No party/ uncommitted,5,-2.15513359126229,-0.7362143323046642,0,1,1,5,South East
1,0,1,3,Labour,2,-2.9443177777680405,-0.37252481880772503,0,1,1,5,South East
1,0,1,5,Labour,2,-1.09852455211156,1.79028080803417,0,1,0,5,South East
1,0,1,4,Labour,2,-1.75934589002356,0.836060979819867,0,1,1,3,South East
1,0,3,1,Green Party,5,-2.44020325863333,2.6550336382748196,0,1,1,0,South East
1,1,1,5,Conservative,7,-0.0921093813915767,-1.4430495186358498,0,1,1,4,South East
1,1,2,4,Conservative,8,-0.43513112736101,-1.08985137035402,0,1,1,2,South East
1,1,1,5,Conservative,8,-0.7172943077823349,0.6749128831336101,0,1,1,3,South East
1,1,1,4,Conservative,7,-1.21567723997455,-0.47801686063609206,1,1,1,4,South East
0,0,4,1,None / No party/ uncommitted,5,0.167385529153271,0.00136641976606299,1,1,1,3,South East
1,1,1,5,Conservative,8,-1.7760915807347102,-1.57168460345395,0,1,0,4,South East
0,0,1,4,Conservative,6,-1.22777759775472,-0.680176201365226,0,1,1,4,South East
1,0,1,4,Labour,3,-2.04000416983351,1.62596604428442,0,2,1,4,South East
1,0,1,4,Labour,1,-2.17061645820645,1.6964656743181898,0,1,0,5,South East
1,0,2,4,Labour,5,-0.593468959727792,-0.24738394704711103,0,2,0,2,South East
0,0,2,1,Don`t know,5,2.0132219943193,0.8856695675053191,0,2,0,3,South East
1,0,1,3,Liberal Democrat,4,-0.39709776081709297,0.560912366033276,0,2,1,4,South East
1,1,1,4,Conservative,7,0.23837349943303301,-1.5294708299461601,1,2,0,2,South East
1,1,2,4,Conservative,5,0.768221650546499,0.9134466190612259,1,1,1,4,South East
0,0,1,4,Conservative,5,0.38248560943668497,-1.58262047519793,1,2,1,3,South East
0,0,4,1,Don`t know,5,0.7328149146250859,0.758457040499904,1,1,1,1,South East
1,0,1,4,Liberal Democrat,5,-0.641813223402321,0.6910578760489928,0,2,0,3,South East
1,1,2,5,Conservative,5,-2.05177082687712,0.512892202989801,0,1,1,4,South East
0,0,4,2,Labour,1,0.32451223701114196,-1.1948386073838102,0,2,1,0,South East
1,1,3,3,None / No party/ uncommitted,5,-1.221475355797,-1.14068449696214,1,2,1,4,South East
1,0,2,4,Green Party,4,-1.27791231343492,-0.95546530479433,0,2,0,3,South East
1,1,2,3,Conservative,6,0.0581257962749568,0.587567313015994,1,2,1,4,South East
1,0,2,4,Labour,5,-1.5262880278907498,-0.8798056114748379,0,1,1,4,South East
1,1,1,4,Conservative,8,0.0979832705635449,-1.8544187481202299,1,1,0,4,South East
1,0,2,4,Labour,5,0.528800611657769,-0.09151040239775501,1,2,0,0,South East
1,0,2,5,None / No party/ uncommitted,5,-1.1691543547340901,-1.05698911699985,0,1,1,4,South East
1,0,1,3,Don`t know,4,-2.38384858281175,0.22589397207469397,0,1,0,4,South East
1,0,1,5,Liberal Democrat,4,-1.46034254874154,2.17521507902272,1,1,1,5,South East
1,0,1,5,Green Party,3,-1.65382662309553,0.162788520679954,1,-1,0,4,South East
0,0,2,4,None / No party/ uncommitted,5,0.850041911330325,0.126707933437915,0,2,0,4,South East
1,1,1,5,Conservative,6,-1.37603469305657,1.06027760211681,1,1,0,4,South East
1,1,3,5,Conservative,8,1.01335973936066,0.424900717503106,0,1,0,5,South East
1,1,3,3,Conservative,6,-2.15728517045576,0.455715324329971,0,2,1,3,South East
1,0,2,5,Liberal Democrat,4,0.51185396189754,1.81866272490446,1,2,0,2,South East
0,0,1,4,Labour,5,-3.8000155826385598,-0.7660053866963491,0,2,0,5,South East
1,0,2,2,Labour,5,1.1613234038020501,-1.37795933863327,0,1,1,5,South East
1,1,1,3,Conservative,10,-0.0392625664423671,-0.7332330816349749,1,2,0,2,South East
1,1,3,1,Conservative,5,-2.49177619231713,0.77821688968208,0,1,0,5,South East
1,0,1,3,Labour,4,-2.5036943244040697,1.86360354256343,0,-1,0,5,South East
1,1,1,5,Labour,4,-2.24699636492493,0.270298141182455,0,1,1,5,South East
1,1,3,5,Conservative,5,0.590662163989787,-1.98013344154239,1,2,1,0,South East
1,1,1,3,Conservative,10,3.01047402238352,-0.673008802204202,1,1,1,3,South East
1,1,1,3,Conservative,7,-0.8453979358237951,-0.335595449229417,0,1,1,4,South East
1,1,1,4,Conservative,6,-0.521433008255866,-3.06655807748018,1,1,0,0,South East
1,1,1,5,Conservative,5,1.2448742548774099,0.21218312506354298,1,1,1,4,South East
1,0,2,4,Liberal Democrat,5,0.8666247012217181,-1.45646864211812,0,1,1,5,South East
1,1,1,5,Conservative,5,-0.0747759832923798,0.534466039002364,0,1,0,5,South East
1,1,1,4,Conservative,5,-0.345760894035523,1.00186794574179,0,1,0,3,South East
1,0,2,4,Conservative,6,-2.53572475039183,-0.220175771341418,0,1,1,5,South East
1,0,2,5,Labour,4,-2.19250071151437,1.2005139093079198,0,1,0,4,South East
1,1,1,4,Conservative,8,1.57789829097792,0.864939796768188,0,2,1,4,South East
1,0,2,4,Don`t know,5,-0.9000557033865699,0.736841794565299,0,1,1,5,South East
1,1,2,3,Conservative,7,1.42093937989901,-1.15372999670124,1,1,1,4,South East
0,0,4,5,None / No party/ uncommitted,5,2.5656313244615,-0.6057852331140171,1,2,0,3,South East
0,0,4,3,Green Party,5,-0.500627461944993,0.483975758812581,0,2,0,0,South East
1,1,2,5,United Kingdom Independence Party (UKIP),8,0.6155673295680121,-1.04068458386013,1,1,0,4,South East
1,0,1,4,Don`t know,4,-0.384855911840994,0.32009118997186503,0,1,1,2,South East
1,0,1,4,Refused,5,-0.558747622808073,-0.521023989861978,0,2,1,4,South East
1,1,3,4,Conservative,7,-0.937621866863668,-0.833209495064417,1,2,1,1,South East
1,1,2,5,Conservative,6,0.17167996491072698,0.29361996679921504,1,2,0,2,South East
0,0,4,2,None / No party/ uncommitted,5,-0.209417548738375,-1.3193321145119,0,2,1,1,South East
1,0,1,4,None / No party/ uncommitted,5,-0.7524824423227701,2.48575476222861,0,2,0,2,South East
1,1,1,4,Don`t know,5,-0.8519176527988531,-1.09013389645556,1,1,0,5,South East
1,0,3,4,Don`t know,3,0.330651737983183,0.538687105832241,1,1,0,3,South East
1,1,2,3,Refused,5,0.9706651575316809,1.19592027705873,1,1,0,0,South East
1,1,1,4,Conservative,8,-1.15313396349487,-1.10871740869956,1,1,0,3,South East
1,1,1,5,Conservative,7,-1.07673985591774,-0.6629605986730971,1,1,1,2,South East
1,0,1,5,Liberal Democrat,4,-0.49721948818684997,2.0243848282167,0,1,1,4,South East
1,1,2,4,Conservative,7,0.430827900802045,-1.62708232028891,0,1,0,1,South East
1,1,1,1,Conservative,8,1.14760732110072,-2.40270322092057,1,1,0,4,South East
1,0,1,4,None / No party/ uncommitted,4,-0.20512317388015602,1.59641251596886,0,1,0,3,South East
0,0,1,5,Conservative,10,0.774622219526293,-1.3230968432185501,1,1,0,4,South East
1,1,1,4,Conservative,7,-1.3517479598406898,-0.286816106057662,0,1,0,4,South East
1,0,3,3,Liberal Democrat,5,-1.27766372354795,1.09862328357004,0,1,0,4,South East
1,1,1,5,Conservative,7,1.5070158520266799,-0.7783695533732,1,1,1,0,South East
1,1,1,4,Conservative,6,2.40320216570351,1.02016806165219,0,2,1,1,South East
1,0,4,5,Conservative,4,2.02145316954366,-1.27299584437381,1,1,1,0,South East
0,0,3,2,Conservative,5,2.5310412648784197,0.7479530345694229,0,2,0,3,South East
1,0,2,1,United Kingdom Independence Party (UKIP),5,0.38220934875362605,0.11957948052470001,1,2,0,0,South East
1,1,1,3,Conservative,7,-0.472628866569559,-1.58553324048165,1,1,1,1,South East
0,0,2,3,Labour,4,-0.0214798509360595,0.272053696610898,0,1,1,4,South East
1,1,1,2,Conservative,7,-0.0150443183130874,-2.43090504838656,0,1,1,2,South East
1,0,1,5,Labour,2,-1.1001812213949098,1.94464212317182,0,1,1,3,South East
1,0,2,2,None / No party/ uncommitted,6,0.747513403563379,1.68651517678803,0,2,1,0,South East
1,1,2,4,None / No party/ uncommitted,6,1.52922780476419,0.0799171768133472,1,2,1,0,South East
1,0,2,4,Labour,5,2.51673485770186,0.68107041493305,1,2,0,4,South East
1,1,1,3,Conservative,5,1.04362577544542,-0.754115638451943,1,2,1,2,South East
1,0,4,4,Labour,5,2.66931931516164,-0.830795620549352,1,2,0,2,South East
1,0,1,5,Labour,0,1.02901287909187,0.5180026093144471,0,1,1,0,South East
0,0,1,4,Conservative,6,0.9074927074713509,-1.55785035564556,0,2,1,5,South East
0,0,3,3,Labour,5,-1.13392497864652,-0.303925749354973,0,2,0,0,South East
1,0,1,4,Labour,3,-2.0787293122420203,1.45145242827389,0,1,1,5,South East
1,0,1,5,Labour,2,-1.0865005031019002,2.88056869870722,0,1,0,5,South East
1,1,1,4,Conservative,7,0.9446604908305329,-1.05404500623498,1,1,1,3,South East
1,0,3,2,United Kingdom Independence Party (UKIP),5,0.7247921763340841,0.7778701683365241,1,2,0,3,South East
1,1,1,5,Conservative,5,-1.28561466292642,-0.434348591065081,1,1,1,5,South East
1,1,1,3,Conservative,6,-2.07119231818267,-0.355441975421717,0,1,1,3,South East
1,0,1,4,Labour,0,0.00140428247937515,1.9051473671284198,0,2,1,4,South East
1,1,1,5,Conservative,6,-1.7658812205837802,-0.461254451769076,0,1,0,4,South East
1,1,2,4,Conservative,7,0.7363322646994319,-0.429432266785549,0,1,0,3,South East
1,1,1,2,Conservative,10,-0.435468653850649,-2.9948471342932,1,2,0,0,South East
1,1,1,4,Conservative,7,0.7983240878293499,-1.64708778919442,1,2,0,2,South East
1,0,1,4,Liberal Democrat,5,-1.1636956948305,0.44997029497612395,0,1,1,4,South East
1,1,1,4,Conservative,7,-0.30693630962839397,-0.9950309181020189,1,1,0,4,South East
1,0,1,2,Liberal Democrat,7,-0.42728305286807106,-1.24237122550163,1,1,0,5,South East
0,0,1,1,Other,7,0.213501950465955,0.6958357876806639,0,1,0,3,South East
1,1,2,4,Liberal Democrat,5,0.46076096784188897,-1.19523379150781,1,2,1,3,South East
0,0,1,5,Conservative,6,-1.77980284956793,-0.33968850868249,0,1,0,0,South East
1,0,2,4,United Kingdom Independence Party (UKIP),5,-0.498785417882886,0.37850561586857495,1,2,1,4,South East
1,1,1,5,Conservative,7,0.32556956449057106,0.575603477848614,0,1,1,2,South East
1,1,1,4,Labour,6,-1.9421881995181,0.0416400626848153,0,1,0,4,South East
1,1,1,5,Conservative,7,0.6819775543493891,-1.17463795151698,1,1,0,4,South East
1,1,2,4,Green Party,5,-0.712502028143277,-2.81759923889261,1,2,1,2,South East
1,1,1,5,Conservative,10,1.9841095323771398,-2.82350183957358,1,1,0,4,South East
0,0,3,4,Conservative,5,-0.8517874714095491,0.18875095903498001,0,-1,1,0,South East
1,1,1,5,Conservative,7,-2.67893127172642,-1.2398087794969,0,1,0,4,South East
1,0,2,4,Liberal Democrat,5,1.42275869829905,0.091303516206803,0,2,1,4,South East
1,0,2,4,Labour,4,-1.80363236001573,0.8585666952267059,0,2,1,3,South East
1,0,1,4,Labour,5,-2.23300234401589,-1.4951497152592,0,1,0,4,South East
1,1,1,5,Conservative,6,0.22008961223025303,0.43868275271107704,0,1,1,3,South East
1,0,1,4,None / No party/ uncommitted,2,-2.37285993454068,1.1196616138347,0,2,0,0,South East
0,0,2,4,None / No party/ uncommitted,5,0.163946167770821,-0.48979020154180797,0,1,0,5,South East
1,1,2,5,Conservative,6,-0.8218595399417371,0.143341618426403,1,1,1,5,South East
1,0,3,2,Liberal Democrat,4,-2.38187466015877,2.1827549300591897,0,1,0,3,South East
1,0,1,5,Labour,4,-0.238119779627439,1.9677244136501797,0,1,0,5,South East
1,1,1,4,Conservative,7,-1.52710111194527,-0.6122104325609039,0,1,0,5,South East
0,0,2,2,Conservative,5,1.37319572988219,-1.1226184771027499,0,1,0,0,South East
0,0,3,3,Labour,5,0.44531318511129797,-0.7097785227078621,0,2,1,0,South East
1,1,1,5,Conservative,6,1.86719050037846,-0.539327582991384,1,-1,0,2,South East
0,0,2,5,Labour,5,1.2294252024691998,1.95476864652845,1,2,1,0,South East
1,1,1,5,Conservative,5,2.143281655015,-1.22433979334497,1,2,1,0,South East
1,1,2,3,Green Party,6,0.8202195116117221,-0.439994414753609,1,2,1,4,South East
1,1,2,3,Conservative,8,-0.271245558622664,0.139979627466941,1,2,0,1,South East
1,1,2,5,Conservative,5,-0.421794058380409,-0.8581324048171171,0,2,0,4,South West
1,0,1,3,Labour,3,-0.764979474043418,-0.8669208483910359,0,2,0,2,South West
1,1,2,3,Conservative,3,-0.77910560142285,-1.69003587368398,0,2,1,0,South West
1,1,2,4,None / No party/ uncommitted,5,0.610364273073968,0.684572203731048,1,1,1,1,South West
1,1,1,3,Liberal Democrat,5,-0.872122954681987,0.795937831592345,1,1,0,4,South West
1,1,2,4,Conservative,6,-0.881285010158542,-0.0943466275615485,0,1,1,1,South West
1,0,1,5,Labour,2,-1.9302353674743602,0.7055201081949459,1,2,0,0,South West
1,1,1,4,Conservative,7,-0.9637897665382579,0.0332556909238475,1,1,0,5,South West
1,0,1,2,Green Party,2,1.8910076477835,-2.8516586217800097,0,1,1,5,South West
1,1,1,4,Conservative,8,1.28275335797923,1.7039963472496997,1,2,0,2,South West
1,1,1,5,Conservative,8,0.4888407380016379,-1.80364270721595,1,2,0,2,South West
0,0,4,3,Labour,5,0.7353477957776341,-0.530593920339179,0,2,1,2,South West
1,1,1,4,Conservative,8,2.37653557035219,-1.94060594493067,1,1,1,1,South West
1,1,1,4,Conservative,8,0.202293911348695,-1.08175516834488,1,1,1,5,South West
1,1,1,4,Labour,4,-1.3995665138707,0.669456186501563,0,2,0,3,South West
0,0,3,1,None / No party/ uncommitted,5,2.0113750411103504,-0.366920600921735,1,2,1,3,South West
1,0,3,4,Labour,5,0.691815706280657,-2.38581704238856,0,2,1,0,South West
1,0,1,4,Labour,5,-0.0895419799390027,1.80899834251679,1,2,1,3,South West
1,0,2,3,Labour,5,0.0458277627162982,0.71455270536555,0,2,0,0,South West
0,0,3,2,None / No party/ uncommitted,5,-1.42080010957849,0.162554724868627,0,2,0,3,South West
1,0,2,3,Labour,4,0.641311591454766,0.38633274597984396,0,2,0,4,South West
0,0,3,2,None / No party/ uncommitted,6,0.17090179482065398,0.556077857655829,0,2,1,0,South West
1,1,2,4,Conservative,5,-1.1144026967545801,-3.05206985251023,1,2,1,1,South West
1,0,1,4,Conservative,7,2.17870189589154,0.101710133397649,1,2,0,4,South West
1,0,1,5,Labour,5,0.689327846438651,-0.315417458297028,0,2,1,4,South West
1,1,2,4,Conservative,10,1.8440941274330402,-1.40374482259527,1,1,1,0,South West
1,1,2,4,Conservative,5,1.1698749468766398,-0.614873706215359,1,1,1,0,South West
1,1,1,4,Conservative,6,1.4179774950557398,-0.7036004885592149,1,2,0,2,South West
1,0,1,5,Conservative,8,1.30630124344945,-1.48041831357795,0,1,1,4,South West
1,0,2,4,None / No party/ uncommitted,5,0.9166141188935419,-0.6106286548822629,0,2,1,4,South West
1,1,2,4,Conservative,4,-1.3941157877835102,-2.0574489424119498,1,2,1,4,South West
1,0,2,5,Labour,5,1.4505168736061103,1.0567644960283198,1,1,1,3,South West
0,0,2,4,United Kingdom Independence Party (UKIP),5,-0.0756843858010825,-4.37184605421845,1,2,0,0,South West
1,0,2,3,United Kingdom Independence Party (UKIP),5,0.636509880714894,0.19300771858668497,1,2,1,2,South West
1,0,2,4,Labour,2,-0.535599633743363,0.45154527206692896,1,2,1,4,South West
0,0,1,1,Don`t know,5,-0.7652885708672421,0.6872058620246411,0,2,0,4,South West
1,0,1,5,None / No party/ uncommitted,4,-0.41310575979875197,0.4731828383741839,1,1,1,4,South West
1,0,2,4,Labour,5,1.30586700915193,0.320240431024543,1,2,1,4,South West
1,1,1,3,Conservative,8,1.0338733052459599,-0.6841395300696249,1,1,1,4,South West
1,1,1,5,Conservative,7,-0.9432469421986909,-1.08248853566673,1,1,1,4,South West
